instrumentid,loctimestamp,maturity,measure
DE0009652396QVEXP1D1,2012-08-29 00:00:00,30 days,0.258999
DE0009652396QVEXP1D1,2012-08-30 00:00:00,30 days,0.274819
DE0009652396QVEXP1D1,2012-08-31 00:00:00,30 days,0.261555
DE0009652396QVEXP1D1,2012-09-03 00:00:00,30 days,0.271963
DE0009652396QVEXP1D1,2012-09-04 00:00:00,30 days,0.286989
DE0009652396QVEXP1D1,2012-09-05 00:00:00,30 days,0.287034
DE0009652396QVEXP1D1,2012-09-06 00:00:00,30 days,0.242116
DE0009652396QVEXP1D1,2012-09-07 00:00:00,30 days,0.22679
DE0009652396QVEXP1D1,2012-09-10 00:00:00,30 days,0.247682
DE0009652396QVEXP1D1,2012-09-11 00:00:00,30 days,0.25443
DE0009652396QVEXP1D1,2012-09-12 00:00:00,30 days,0.247165
DE0009652396QVEXP1D1,2012-09-13 00:00:00,30 days,0.249002
DE0009652396QVEXP1D1,2012-09-14 00:00:00,30 days,0.221308
DE0009652396QVEXP1D1,2012-09-17 00:00:00,30 days,0.221573
DE0009652396QVEXP1D1,2012-09-18 00:00:00,30 days,0.219117
DE0009652396QVEXP1D1,2012-09-19 00:00:00,30 days,0.20606
DE0009652396QVEXP1D1,2012-09-20 00:00:00,30 days,0.203608
DE0009652396QVEXP1D1,2012-09-21 00:00:00,30 days,0.194063
DE0009652396QVEXP1D1,2012-09-24 00:00:00,30 days,0.199962
DE0009652396QVEXP1D1,2012-09-25 00:00:00,30 days,0.200625
DE0009652396QVEXP1D1,2012-09-26 00:00:00,30 days,0.22691
DE0009652396QVEXP1D1,2012-09-27 00:00:00,30 days,0.229235
DE0009652396QVEXP1D1,2012-09-28 00:00:00,30 days,0.237248
DE0009652396QVEXP1D1,2012-10-01 00:00:00,30 days,0.233813
DE0009652396QVEXP1D1,2012-10-02 00:00:00,30 days,0.237674
DE0009652396QVEXP1D1,2012-10-03 00:00:00,30 days,0.225839
DE0009652396QVEXP1D1,2012-10-04 00:00:00,30 days,0.226206
DE0009652396QVEXP1D1,2012-10-05 00:00:00,30 days,0.208684
DE0009652396QVEXP1D1,2012-10-08 00:00:00,30 days,0.22469
DE0009652396QVEXP1D1,2012-10-09 00:00:00,30 days,0.241116
DE0009652396QVEXP1D1,2012-10-10 00:00:00,30 days,0.238018
DE0009652396QVEXP1D1,2012-10-11 00:00:00,30 days,0.227323
DE0009652396QVEXP1D1,2012-10-12 00:00:00,30 days,0.230097
DE0009652396QVEXP1D1,2012-10-15 00:00:00,30 days,0.22484
DE0009652396QVEXP1D1,2012-10-16 00:00:00,30 days,0.212266
DE0009652396QVEXP1D1,2012-10-17 00:00:00,30 days,0.199158
DE0009652396QVEXP1D1,2012-10-18 00:00:00,30 days,0.19698
DE0009652396QVEXP1D1,2012-10-19 00:00:00,30 days,0.207091
DE0009652396QVEXP1D1,2012-10-22 00:00:00,30 days,0.214915
DE0009652396QVEXP1D1,2012-10-23 00:00:00,30 days,0.238449
DE0009652396QVEXP1D1,2012-10-24 00:00:00,30 days,0.23176
DE0009652396QVEXP1D1,2012-10-25 00:00:00,30 days,0.228069
DE0009652396QVEXP1D1,2012-10-26 00:00:00,30 days,0.223751
DE0009652396QVEXP1D1,2012-10-29 00:00:00,30 days,0.239208
DE0009652396QVEXP1D1,2012-10-30 00:00:00,30 days,0.226428
DE0009652396QVEXP1D1,2012-10-31 00:00:00,30 days,0.234505
DE0009652396QVEXP1D1,2012-11-01 00:00:00,30 days,0.22398
DE0009652396QVEXP1D1,2012-11-02 00:00:00,30 days,0.218747
DE0009652396QVEXP1D1,2012-11-05 00:00:00,30 days,0.244257
DE0009652396QVEXP1D1,2012-11-06 00:00:00,30 days,0.242649
DE0009652396QVEXP1D1,2012-11-07 00:00:00,30 days,0.263792
DE0009652396QVEXP1D1,2012-11-08 00:00:00,30 days,0.260554
DE0009652396QVEXP1D1,2012-11-09 00:00:00,30 days,0.254214
DE0009652396QVEXP1D1,2012-11-12 00:00:00,30 days,0.27078
DE0009652396QVEXP1D1,2012-11-13 00:00:00,30 days,0.275556
DE0009652396QVEXP1D1,2012-11-14 00:00:00,30 days,0.291759
DE0009652396QVEXP1D1,2012-11-15 00:00:00,30 days,0.344783
DE0009652396QVEXP1D1,2012-11-22 00:00:00,30 days,0.178035
DE0009652396QVEXP1D1,2012-11-23 00:00:00,30 days,0.180968
DE0009652396QVEXP1D1,2012-11-26 00:00:00,30 days,0.189012
DE0009652396QVEXP1D1,2012-11-27 00:00:00,30 days,0.181798
DE0009652396QVEXP1D1,2012-11-28 00:00:00,30 days,0.177851
DE0009652396QVEXP1D1,2012-11-29 00:00:00,30 days,0.172312
DE0009652396QVEXP1D1,2012-11-30 00:00:00,30 days,0.172626
DE0009652396QVEXP1D1,2012-12-03 00:00:00,30 days,0.18391
DE0009652396QVEXP1D1,2012-12-04 00:00:00,30 days,0.184646
DE0009652396QVEXP1D1,2012-12-05 00:00:00,30 days,0.185797
DE0009652396QVEXP1D1,2012-12-06 00:00:00,30 days,0.180391
DE0009652396QVEXP1D1,2012-12-07 00:00:00,30 days,0.182176
DE0009652396QVEXP1D1,2012-12-10 00:00:00,30 days,0.188099
DE0009652396QVEXP1D1,2012-12-11 00:00:00,30 days,0.184451
DE0009652396QVEXP1D1,2012-12-12 00:00:00,30 days,0.185133
DE0009652396QVEXP1D1,2012-12-13 00:00:00,30 days,0.18366
DE0009652396QVEXP1D1,2012-12-14 00:00:00,30 days,0.181248
DE0009652396QVEXP1D1,2012-12-17 00:00:00,30 days,0.17588
DE0009652396QVEXP1D1,2012-12-18 00:00:00,30 days,0.168313
DE0009652396QVEXP1D1,2012-12-19 00:00:00,30 days,0.158457
DE0009652396QVEXP1D1,2012-12-20 00:00:00,30 days,0.158523
DE0009652396QVEXP1D1,2012-12-21 00:00:00,30 days,0.18087
DE0009652396QVEXP1D1,2012-12-24 00:00:00,30 days,0.193657
DE0009652396QVEXP1D1,2012-12-27 00:00:00,30 days,0.173435
DE0009652396QVEXP1D1,2012-12-28 00:00:00,30 days,0.219682
DE0009652396QVEXP1D1,2012-12-31 00:00:00,30 days,0.234808
DE0009652396QVEXP1D1,2013-01-02 00:00:00,30 days,0.198482
DE0009652396QVEXP1D1,2013-01-03 00:00:00,30 days,0.18994
DE0009652396QVEXP1D1,2013-01-04 00:00:00,30 days,0.172401
DE0009652396QVEXP1D1,2013-01-07 00:00:00,30 days,0.183382
DE0009652396QVEXP1D1,2013-01-08 00:00:00,30 days,0.185516
DE0009652396QVEXP1D1,2013-01-09 00:00:00,30 days,0.177418
DE0009652396QVEXP1D1,2013-01-10 00:00:00,30 days,0.177919
DE0009652396QVEXP1D1,2013-01-11 00:00:00,30 days,0.17211
DE0009652396QVEXP1D1,2013-01-14 00:00:00,30 days,0.170188
DE0009652396QVEXP1D1,2013-01-15 00:00:00,30 days,0.169049
DE0009652396QVEXP1D1,2013-01-16 00:00:00,30 days,0.163303
DE0009652396QVEXP1D1,2013-01-17 00:00:00,30 days,0.161692
DE0009652396QVEXP1D1,2013-01-18 00:00:00,30 days,0.161406
DE0009652396QVEXP1D1,2013-01-21 00:00:00,30 days,0.159769
DE0009652396QVEXP1D1,2013-01-22 00:00:00,30 days,0.165003
DE0009652396QVEXP1D1,2013-01-23 00:00:00,30 days,0.16737
DE0009652396QVEXP1D1,2013-01-24 00:00:00,30 days,0.159991
DE0009652396QVEXP1D1,2013-01-25 00:00:00,30 days,0.154862
DE0009652396QVEXP1D1,2013-01-28 00:00:00,30 days,0.161557
DE0009652396QVEXP1D1,2013-01-29 00:00:00,30 days,0.157717
DE0009652396QVEXP1D1,2013-01-30 00:00:00,30 days,0.170904
DE0009652396QVEXP1D1,2013-01-31 00:00:00,30 days,0.177519
DE0009652396QVEXP1D1,2013-02-01 00:00:00,30 days,0.170159
DE0009652396QVEXP1D1,2013-02-04 00:00:00,30 days,0.215372
DE0009652396QVEXP1D1,2013-02-05 00:00:00,30 days,0.20654
DE0009652396QVEXP1D1,2013-02-06 00:00:00,30 days,0.21674
DE0009652396QVEXP1D1,2013-02-07 00:00:00,30 days,0.221849
DE0009652396QVEXP1D1,2013-02-08 00:00:00,30 days,0.198249
DE0009652396QVEXP1D1,2013-02-11 00:00:00,30 days,0.200201
DE0009652396QVEXP1D1,2013-02-12 00:00:00,30 days,0.191286
DE0009652396QVEXP1D1,2013-02-13 00:00:00,30 days,0.184144
DE0009652396QVEXP1D1,2013-02-14 00:00:00,30 days,0.188858
DE0009652396QVEXP1D1,2013-02-15 00:00:00,30 days,0.190817
DE0009652396QVEXP1D1,2013-02-18 00:00:00,30 days,0.197455
DE0009652396QVEXP1D1,2013-02-19 00:00:00,30 days,0.18964
DE0009652396QVEXP1D1,2013-02-20 00:00:00,30 days,0.202058
DE0009652396QVEXP1D1,2013-02-21 00:00:00,30 days,0.221688
DE0009652396QVEXP1D1,2013-02-22 00:00:00,30 days,0.216659
DE0009652396QVEXP1D1,2013-02-25 00:00:00,30 days,0.227508
DE0009652396QVEXP1D1,2013-02-26 00:00:00,30 days,0.276703
DE0009652396QVEXP1D1,2013-02-27 00:00:00,30 days,0.23239
DE0009652396QVEXP1D1,2013-02-28 00:00:00,30 days,0.224269
DE0009652396QVEXP1D1,2013-03-01 00:00:00,30 days,0.233428
DE0009652396QVEXP1D1,2013-03-04 00:00:00,30 days,0.233628
DE0009652396QVEXP1D1,2013-03-05 00:00:00,30 days,0.217896
DE0009652396QVEXP1D1,2013-03-06 00:00:00,30 days,0.223207
DE0009652396QVEXP1D1,2013-03-07 00:00:00,30 days,0.213432
DE0009652396QVEXP1D1,2013-03-08 00:00:00,30 days,0.203132
DE0009652396QVEXP1D1,2013-03-11 00:00:00,30 days,0.222817
DE0009652396QVEXP1D1,2013-03-12 00:00:00,30 days,0.234033
DE0009652396QVEXP1D1,2013-03-13 00:00:00,30 days,0.253805
DE0009652396QVEXP1D1,2013-03-14 00:00:00,30 days,0.298628
DE0009652396QVEXP1D1,2013-03-21 00:00:00,30 days,0.19955
DE0009652396QVEXP1D1,2013-03-22 00:00:00,30 days,0.215612
DE0009652396QVEXP1D1,2013-03-25 00:00:00,30 days,0.215478
DE0009652396QVEXP1D1,2013-03-26 00:00:00,30 days,0.212273
DE0009652396QVEXP1D1,2013-03-27 00:00:00,30 days,0.222776
DE0009652396QVEXP1D1,2013-03-28 00:00:00,30 days,0.213741
DE0009652396QVEXP1D1,2013-04-02 00:00:00,30 days,0.203653
DE0009652396QVEXP1D1,2013-04-03 00:00:00,30 days,0.21683
DE0009652396QVEXP1D1,2013-04-04 00:00:00,30 days,0.219014
DE0009652396QVEXP1D1,2013-04-05 00:00:00,30 days,0.232424
DE0009652396QVEXP1D1,2013-04-08 00:00:00,30 days,0.225247
DE0009652396QVEXP1D1,2013-04-09 00:00:00,30 days,0.21467
DE0009652396QVEXP1D1,2013-04-10 00:00:00,30 days,0.205042
DE0009652396QVEXP1D1,2013-04-11 00:00:00,30 days,0.20211
DE0009652396QVEXP1D1,2013-04-12 00:00:00,30 days,0.216283
DE0009652396QVEXP1D1,2013-04-15 00:00:00,30 days,0.212651
DE0009652396QVEXP1D1,2013-04-16 00:00:00,30 days,0.21256
DE0009652396QVEXP1D1,2013-04-17 00:00:00,30 days,0.228086
DE0009652396QVEXP1D1,2013-04-18 00:00:00,30 days,0.220911
DE0009652396QVEXP1D1,2013-04-19 00:00:00,30 days,0.206543
DE0009652396QVEXP1D1,2013-04-22 00:00:00,30 days,0.208696
DE0009652396QVEXP1D1,2013-04-23 00:00:00,30 days,0.195144
DE0009652396QVEXP1D1,2013-04-24 00:00:00,30 days,0.194029
DE0009652396QVEXP1D1,2013-04-25 00:00:00,30 days,0.199393
DE0009652396QVEXP1D1,2013-04-26 00:00:00,30 days,0.202642
DE0009652396QVEXP1D1,2013-04-29 00:00:00,30 days,0.208543
DE0009652396QVEXP1D1,2013-04-30 00:00:00,30 days,0.212513
DE0009652396QVEXP1D1,2013-05-02 00:00:00,30 days,0.198629
DE0009652396QVEXP1D1,2013-05-03 00:00:00,30 days,0.186063
DE0009652396QVEXP1D1,2013-05-06 00:00:00,30 days,0.197431
DE0009652396QVEXP1D1,2013-05-07 00:00:00,30 days,0.193567
DE0009652396QVEXP1D1,2013-05-08 00:00:00,30 days,0.189269
DE0009652396QVEXP1D1,2013-05-09 00:00:00,30 days,0.197216
DE0009652396QVEXP1D1,2013-05-10 00:00:00,30 days,0.202821
DE0009652396QVEXP1D1,2013-05-13 00:00:00,30 days,0.219686
DE0009652396QVEXP1D1,2013-05-14 00:00:00,30 days,0.223393
DE0009652396QVEXP1D1,2013-05-15 00:00:00,30 days,0.241368
DE0009652396QVEXP1D1,2013-05-16 00:00:00,30 days,0.295708
DE0009652396QVEXP1D1,2013-05-22 00:00:00,30 days,0.165697
DE0009652396QVEXP1D1,2013-05-23 00:00:00,30 days,0.185977
DE0009652396QVEXP1D1,2013-05-24 00:00:00,30 days,0.188195
DE0009652396QVEXP1D1,2013-05-27 00:00:00,30 days,0.18694
DE0009652396QVEXP1D1,2013-05-28 00:00:00,30 days,0.182109
DE0009652396QVEXP1D1,2013-05-29 00:00:00,30 days,0.203375
DE0009652396QVEXP1D1,2013-05-30 00:00:00,30 days,0.195553
DE0009652396QVEXP1D1,2013-05-31 00:00:00,30 days,0.2022
DE0009652396QVEXP1D1,2013-06-03 00:00:00,30 days,0.224415
DE0009652396QVEXP1D1,2013-06-04 00:00:00,30 days,0.21962
DE0009652396QVEXP1D1,2013-06-05 00:00:00,30 days,0.23226
DE0009652396QVEXP1D1,2013-06-06 00:00:00,30 days,0.232405
DE0009652396QVEXP1D1,2013-06-07 00:00:00,30 days,0.209191
DE0009652396QVEXP1D1,2013-06-10 00:00:00,30 days,0.206992
DE0009652396QVEXP1D1,2013-06-11 00:00:00,30 days,0.222708
DE0009652396QVEXP1D1,2013-06-12 00:00:00,30 days,0.231171
DE0009652396QVEXP1D1,2013-06-13 00:00:00,30 days,0.23484
DE0009652396QVEXP1D1,2013-06-14 00:00:00,30 days,0.223296
DE0009652396QVEXP1D1,2013-06-17 00:00:00,30 days,0.220264
DE0009652396QVEXP1D1,2013-06-18 00:00:00,30 days,0.214823
DE0009652396QVEXP1D1,2013-06-19 00:00:00,30 days,0.204622
DE0009652396QVEXP1D1,2013-06-20 00:00:00,30 days,0.23563
DE0009652396QVEXP1D1,2013-06-21 00:00:00,30 days,0.239933
DE0009652396QVEXP1D1,2013-06-24 00:00:00,30 days,0.251258
DE0009652396QVEXP1D1,2013-06-25 00:00:00,30 days,0.241314
DE0009652396QVEXP1D1,2013-06-26 00:00:00,30 days,0.226738
DE0009652396QVEXP1D1,2013-06-27 00:00:00,30 days,0.218441
DE0009652396QVEXP1D1,2013-06-28 00:00:00,30 days,0.219251
DE0009652396QVEXP1D1,2013-07-01 00:00:00,30 days,0.229178
DE0009652396QVEXP1D1,2013-07-02 00:00:00,30 days,0.218802
DE0009652396QVEXP1D1,2013-07-03 00:00:00,30 days,0.229534
DE0009652396QVEXP1D1,2013-07-04 00:00:00,30 days,0.219173
DE0009652396QVEXP1D1,2013-07-05 00:00:00,30 days,0.231581
DE0009652396QVEXP1D1,2013-07-08 00:00:00,30 days,0.225969
DE0009652396QVEXP1D1,2013-07-09 00:00:00,30 days,0.215479
DE0009652396QVEXP1D1,2013-07-10 00:00:00,30 days,0.211527
DE0009652396QVEXP1D1,2013-07-11 00:00:00,30 days,0.199997
DE0009652396QVEXP1D1,2013-07-12 00:00:00,30 days,0.200104
DE0009652396QVEXP1D1,2013-07-15 00:00:00,30 days,0.199242
DE0009652396QVEXP1D1,2013-07-16 00:00:00,30 days,0.198445
DE0009652396QVEXP1D1,2013-07-17 00:00:00,30 days,0.186197
DE0009652396QVEXP1D1,2013-07-18 00:00:00,30 days,0.17953
DE0009652396QVEXP1D1,2013-07-19 00:00:00,30 days,0.175255
DE0009652396QVEXP1D1,2013-07-22 00:00:00,30 days,0.177824
DE0009652396QVEXP1D1,2013-07-23 00:00:00,30 days,0.177872
DE0009652396QVEXP1D1,2013-07-24 00:00:00,30 days,0.174463
DE0009652396QVEXP1D1,2013-07-25 00:00:00,30 days,0.18013
DE0009652396QVEXP1D1,2013-07-26 00:00:00,30 days,0.18649
DE0009652396QVEXP1D1,2013-07-29 00:00:00,30 days,0.195953
DE0009652396QVEXP1D1,2013-07-30 00:00:00,30 days,0.198404
DE0009652396QVEXP1D1,2013-07-31 00:00:00,30 days,0.200855
DE0009652396QVEXP1D1,2013-08-01 00:00:00,30 days,0.187864
DE0009652396QVEXP1D1,2013-08-02 00:00:00,30 days,0.179834
DE0009652396QVEXP1D1,2013-08-05 00:00:00,30 days,0.192143
DE0009652396QVEXP1D1,2013-08-06 00:00:00,30 days,0.197392
DE0009652396QVEXP1D1,2013-08-07 00:00:00,30 days,0.20392
DE0009652396QVEXP1D1,2013-08-08 00:00:00,30 days,0.196953
DE0009652396QVEXP1D1,2013-08-09 00:00:00,30 days,0.19987
DE0009652396QVEXP1D1,2013-08-12 00:00:00,30 days,0.221724
DE0009652396QVEXP1D1,2013-08-13 00:00:00,30 days,0.232779
DE0009652396QVEXP1D1,2013-08-14 00:00:00,30 days,0.251575
DE0009652396QVEXP1D1,2013-08-15 00:00:00,30 days,0.315819
DE0009652396QVEXP1D1,2013-08-21 00:00:00,30 days,0.206443
DE0009652396QVEXP1D1,2013-08-22 00:00:00,30 days,0.188404
DE0009652396QVEXP1D1,2013-08-23 00:00:00,30 days,0.180896
DE0009652396QVEXP1D1,2013-08-26 00:00:00,30 days,0.182634
DE0009652396QVEXP1D1,2013-08-27 00:00:00,30 days,0.226316
DE0009652396QVEXP1D1,2013-08-28 00:00:00,30 days,0.229247
DE0009652396QVEXP1D1,2013-08-29 00:00:00,30 days,0.216671
DE0009652396QVEXP1D1,2013-08-30 00:00:00,30 days,0.242057
DE0009652396QVEXP1D1,2013-09-02 00:00:00,30 days,0.229273
DE0009652396QVEXP1D1,2013-09-03 00:00:00,30 days,0.240985
DE0009652396QVEXP1D1,2013-09-04 00:00:00,30 days,0.229297
DE0009652396QVEXP1D1,2013-09-05 00:00:00,30 days,0.223587
DE0009652396QVEXP1D1,2013-09-06 00:00:00,30 days,0.211317
DE0009652396QVEXP1D1,2013-09-09 00:00:00,30 days,0.216083
DE0009652396QVEXP1D1,2013-09-10 00:00:00,30 days,0.205601
DE0009652396QVEXP1D1,2013-09-11 00:00:00,30 days,0.196666
DE0009652396QVEXP1D1,2013-09-12 00:00:00,30 days,0.195503
DE0009652396QVEXP1D1,2013-09-13 00:00:00,30 days,0.194443
DE0009652396QVEXP1D1,2013-09-16 00:00:00,30 days,0.19761
DE0009652396QVEXP1D1,2013-09-17 00:00:00,30 days,0.19769
DE0009652396QVEXP1D1,2013-09-18 00:00:00,30 days,0.18352
DE0009652396QVEXP1D1,2013-09-19 00:00:00,30 days,0.170933
DE0009652396QVEXP1D1,2013-09-20 00:00:00,30 days,0.170569
DE0009652396QVEXP1D1,2013-09-23 00:00:00,30 days,0.178069
DE0009652396QVEXP1D1,2013-09-24 00:00:00,30 days,0.170259
DE0009652396QVEXP1D1,2013-09-25 00:00:00,30 days,0.169448
DE0009652396QVEXP1D1,2013-09-26 00:00:00,30 days,0.169645
DE0009652396QVEXP1D1,2013-09-27 00:00:00,30 days,0.174203
DE0009652396QVEXP1D1,2013-09-30 00:00:00,30 days,0.203549
DE0009652396QVEXP1D1,2013-10-01 00:00:00,30 days,0.194145
DE0009652396QVEXP1D1,2013-10-02 00:00:00,30 days,0.204907
DE0009652396QVEXP1D1,2013-10-03 00:00:00,30 days,0.212174
DE0009652396QVEXP1D1,2013-10-04 00:00:00,30 days,0.207532
DE0009652396QVEXP1D1,2013-10-07 00:00:00,30 days,0.215945
DE0009652396QVEXP1D1,2013-10-08 00:00:00,30 days,0.223776
DE0009652396QVEXP1D1,2013-10-09 00:00:00,30 days,0.252566
DE0009652396QVEXP1D1,2013-10-10 00:00:00,30 days,0.212964
DE0009652396QVEXP1D1,2013-10-11 00:00:00,30 days,0.195789
DE0009652396QVEXP1D1,2013-10-14 00:00:00,30 days,0.213701
DE0009652396QVEXP1D1,2013-10-15 00:00:00,30 days,0.193394
DE0009652396QVEXP1D1,2013-10-16 00:00:00,30 days,0.186804
DE0009652396QVEXP1D1,2013-10-17 00:00:00,30 days,0.170227
DE0009652396QVEXP1D1,2013-10-18 00:00:00,30 days,0.158146
DE0009652396QVEXP1D1,2013-10-21 00:00:00,30 days,0.16601
DE0009652396QVEXP1D1,2013-10-22 00:00:00,30 days,0.16288
DE0009652396QVEXP1D1,2013-10-23 00:00:00,30 days,0.172549
DE0009652396QVEXP1D1,2013-10-24 00:00:00,30 days,0.161559
DE0009652396QVEXP1D1,2013-10-25 00:00:00,30 days,0.15648
DE0009652396QVEXP1D1,2013-10-28 00:00:00,30 days,0.166695
DE0009652396QVEXP1D1,2013-10-29 00:00:00,30 days,0.160478
DE0009652396QVEXP1D1,2013-10-30 00:00:00,30 days,0.174756
DE0009652396QVEXP1D1,2013-10-31 00:00:00,30 days,0.170718
DE0009652396QVEXP1D1,2013-11-01 00:00:00,30 days,0.175196
DE0009652396QVEXP1D1,2013-11-04 00:00:00,30 days,0.179835
DE0009652396QVEXP1D1,2013-11-05 00:00:00,30 days,0.187139
DE0009652396QVEXP1D1,2013-11-06 00:00:00,30 days,0.192767
DE0009652396QVEXP1D1,2013-11-07 00:00:00,30 days,0.193039
DE0009652396QVEXP1D1,2013-11-08 00:00:00,30 days,0.203081
DE0009652396QVEXP1D1,2013-11-11 00:00:00,30 days,0.218514
DE0009652396QVEXP1D1,2013-11-12 00:00:00,30 days,0.232958
DE0009652396QVEXP1D1,2013-11-13 00:00:00,30 days,0.25174
DE0009652396QVEXP1D1,2013-11-14 00:00:00,30 days,0.291548
DE0009652396QVEXP1D1,2013-11-21 00:00:00,30 days,0.154519
DE0009652396QVEXP1D1,2013-11-22 00:00:00,30 days,0.146401
DE0009652396QVEXP1D1,2013-11-25 00:00:00,30 days,0.150825
DE0009652396QVEXP1D1,2013-11-26 00:00:00,30 days,0.151624
DE0009652396QVEXP1D1,2013-11-27 00:00:00,30 days,0.148436
DE0009652396QVEXP1D1,2013-11-28 00:00:00,30 days,0.146071
DE0009652396QVEXP1D1,2013-11-29 00:00:00,30 days,0.154942
DE0009652396QVEXP1D1,2013-12-02 00:00:00,30 days,0.166102
DE0009652396QVEXP1D1,2013-12-03 00:00:00,30 days,0.186795
DE0009652396QVEXP1D1,2013-12-04 00:00:00,30 days,0.19491
DE0009652396QVEXP1D1,2013-12-05 00:00:00,30 days,0.200017
DE0009652396QVEXP1D1,2013-12-06 00:00:00,30 days,0.178324
DE0009652396QVEXP1D1,2013-12-09 00:00:00,30 days,0.180186
DE0009652396QVEXP1D1,2013-12-10 00:00:00,30 days,0.18799
DE0009652396QVEXP1D1,2013-12-11 00:00:00,30 days,0.194098
DE0009652396QVEXP1D1,2013-12-12 00:00:00,30 days,0.199825
DE0009652396QVEXP1D1,2013-12-13 00:00:00,30 days,0.202916
DE0009652396QVEXP1D1,2013-12-16 00:00:00,30 days,0.199024
DE0009652396QVEXP1D1,2013-12-17 00:00:00,30 days,0.191855
DE0009652396QVEXP1D1,2013-12-18 00:00:00,30 days,0.174029
DE0009652396QVEXP1D1,2013-12-19 00:00:00,30 days,0.156929
DE0009652396QVEXP1D1,2013-12-20 00:00:00,30 days,0.162754
DE0009652396QVEXP1D1,2013-12-23 00:00:00,30 days,0.162323
DE0009652396QVEXP1D1,2013-12-24 00:00:00,30 days,0.166129
DE0009652396QVEXP1D1,2013-12-27 00:00:00,30 days,0.173474
DE0009652396QVEXP1D1,2013-12-30 00:00:00,30 days,0.184556
DE0009652396QVEXP1D1,2013-12-31 00:00:00,30 days,0.189187
DE0009652396QVEXP1D1,2014-01-02 00:00:00,30 days,0.205567
DE0009652396QVEXP1D1,2014-01-03 00:00:00,30 days,0.197424
DE0009652396QVEXP1D1,2014-01-06 00:00:00,30 days,0.202919
DE0009652396QVEXP1D1,2014-01-07 00:00:00,30 days,0.191846
DE0009652396QVEXP1D1,2014-01-08 00:00:00,30 days,0.198019
DE0009652396QVEXP1D1,2014-01-09 00:00:00,30 days,0.200391
DE0009652396QVEXP1D1,2014-01-10 00:00:00,30 days,0.195853
DE0009652396QVEXP1D1,2014-01-13 00:00:00,30 days,0.220758
DE0009652396QVEXP1D1,2014-01-14 00:00:00,30 days,0.22681
DE0009652396QVEXP1D1,2014-01-15 00:00:00,30 days,0.245242
DE0009652396QVEXP1D1,2014-01-16 00:00:00,30 days,0.305943
DE0009652396QVEXP1D1,2014-01-23 00:00:00,30 days,0.177343
DE0009652396QVEXP1D1,2014-01-24 00:00:00,30 days,0.212515
DE0009652396QVEXP1D1,2014-01-27 00:00:00,30 days,0.211224
DE0009652396QVEXP1D1,2014-01-28 00:00:00,30 days,0.204291
DE0009652396QVEXP1D1,2014-01-29 00:00:00,30 days,0.223892
DE0009652396QVEXP1D1,2014-01-30 00:00:00,30 days,0.21666
DE0009652396QVEXP1D1,2014-01-31 00:00:00,30 days,0.22453
DE0009652396QVEXP1D1,2014-02-03 00:00:00,30 days,0.250631
DE0009652396QVEXP1D1,2014-02-04 00:00:00,30 days,0.235647
DE0009652396QVEXP1D1,2014-02-05 00:00:00,30 days,0.232325
DE0009652396QVEXP1D1,2014-02-06 00:00:00,30 days,0.216767
DE0009652396QVEXP1D1,2014-02-07 00:00:00,30 days,0.201568
DE0009652396QVEXP1D1,2014-02-10 00:00:00,30 days,0.205224
DE0009652396QVEXP1D1,2014-02-11 00:00:00,30 days,0.189257
DE0009652396QVEXP1D1,2014-02-12 00:00:00,30 days,0.192735
DE0009652396QVEXP1D1,2014-02-13 00:00:00,30 days,0.18766
DE0009652396QVEXP1D1,2014-02-14 00:00:00,30 days,0.175188
DE0009652396QVEXP1D1,2014-02-17 00:00:00,30 days,0.183294
DE0009652396QVEXP1D1,2014-02-18 00:00:00,30 days,0.178863
DE0009652396QVEXP1D1,2014-02-19 00:00:00,30 days,0.175951
DE0009652396QVEXP1D1,2014-02-20 00:00:00,30 days,0.179611
DE0009652396QVEXP1D1,2014-02-21 00:00:00,30 days,0.176466
DE0009652396QVEXP1D1,2014-02-24 00:00:00,30 days,0.171353
DE0009652396QVEXP1D1,2014-02-25 00:00:00,30 days,0.166834
DE0009652396QVEXP1D1,2014-02-26 00:00:00,30 days,0.166311
DE0009652396QVEXP1D1,2014-02-27 00:00:00,30 days,0.176538
DE0009652396QVEXP1D1,2014-02-28 00:00:00,30 days,0.174404
DE0009652396QVEXP1D1,2014-03-03 00:00:00,30 days,0.229448
DE0009652396QVEXP1D1,2014-03-04 00:00:00,30 days,0.195864
DE0009652396QVEXP1D1,2014-03-05 00:00:00,30 days,0.19596
DE0009652396QVEXP1D1,2014-03-06 00:00:00,30 days,0.187338
DE0009652396QVEXP1D1,2014-03-07 00:00:00,30 days,0.219327
DE0009652396QVEXP1D1,2014-03-10 00:00:00,30 days,0.213397
DE0009652396QVEXP1D1,2014-03-11 00:00:00,30 days,0.208415
DE0009652396QVEXP1D1,2014-03-12 00:00:00,30 days,0.212975
DE0009652396QVEXP1D1,2014-03-13 00:00:00,30 days,0.234604
DE0009652396QVEXP1D1,2014-03-14 00:00:00,30 days,0.24657
DE0009652396QVEXP1D1,2014-03-17 00:00:00,30 days,0.223404
DE0009652396QVEXP1D1,2014-03-18 00:00:00,30 days,0.205368
DE0009652396QVEXP1D1,2014-03-19 00:00:00,30 days,0.190887
DE0009652396QVEXP1D1,2014-03-20 00:00:00,30 days,0.180108
DE0009652396QVEXP1D1,2014-03-21 00:00:00,30 days,0.170105
